Country,StAbb,Year,Democracy,Pres,Notes,LeaderIdeologyScore,PresSecond,RunnerUpIdeologyScore,PresVotes,PresSecondVotes,PresOtherVotes,PresWarRole,PresPower,PresWinner,PresRunnerUp,WinnerIncumbent,RunnerUpIncumbent,WinnerPartyInc,RunnerUpPartyInc,Leg1,Leg1Second,Leg1Seats,Leg1SecondSeats,Leg1OtherSeats,Leg1Control,Leg1DeclareWar,Leg1Power,Leg2,Leg2Second,Leg2Seats,Leg2SecondSeats,Leg2OtherSeats,Leg2Control,Leg2DeclareWar,Leg2Power,PrevUnited,ElectionDate,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,LeaderStartDay,LeaderStartMonth,LeaderStartYear,LeaderEndDay,LeaderEndMonth,LeaderEndYear,PreviousLeaderStartDay,PreviousLeaderStartMonth,PreviousLeaderStartYear,PreviousLeaderEndDay,PreviousLeaderEndMonth,PreviousLeaderEndYear,PresBirthYear,PresMilitaryService,PresMilitaryExperience,PresGuerrillaWar,PresRunnerUpDOBm,PresRunnerUpDOBd,RunnerUpBirthYear,PresRunnerUPSource,RunnerUpMilitaryService,RunnerUpMilitaryExperience,RunnerUpLaw,RunnerUpArt,RunnerUpOccupation,AgeDifference,StartDate,EndDate,Days,PreviousDate,DisputesInitiated,PreviousDisputesInitiated,PreviousTermDisputesInitiated,HighDisputesInitiated,PreviousHighDisputesInitiated,PreviousTermHighDisputesInitiated,AllDisputes,AllPreviousDisputes,AllPreviousTermDisputes,AllHighDisputes,AllPreviousHighDisputes,AllPreviousTermHighDisputes,RevisionistDisputes,PreviousRevisionistDisputes,PreviousTermRevisionistDisputes,HighRevisionistDisputes,PreviousHighRevisionistDisputes,PreviousTermHighRevisionistDisputes,FYDisputesInitiated,FYHighDisputesInitiated,FYAllDisputes,FYAllHighDisputes,PreviousTermStartDate,PreviousTermEndDate,PreviousTermDays,irst,milex,milper,pec,tpop,upop,lnirst,lnmilex,lnmilper,lnpec,lntpop,lnupop
Ireland,IRE,1973,1,FF,,3,FG,4,52,48,0,0,1,Erskine Childers,Thomas F. O'Higgins,0,0,1,0,FF,FG,69,54,43,None,1,1,NA,NA,NA,NA,NA,NA,0,0,1,5/30/1973,30,6,1973,17,12,1974,25,6,1973,17,11,1974,25,6,1966,25,6,1973,1905,0,0,NA,7,23,1916,Wiki,0,0,1,0,"lawyer, politician ",11,6/25/1973,11/17/1974,510,2/1/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/25/1966,6/25/1973,2557,116,95145,10,7545.166,3073,687,4.753590191,11.46315732,2.302585093,8.928662372,8.030409562,6.532334292
Ireland,IRE,1990,1,Ind,,2,FF,4,51.9,46.4,1.7,0,1,Mary Robinson,"Brian Lenihan, Sr.",0,0,0,1,FF,FG,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,11/7/1990,7,12,1990,25,12,1992,3,12,1990,11,11,1997,3,12,1990,3,12,1990,1944,0,0,NA,11,17,1930,Wiki,0,0,1,0,"lawyer, politician ",-14,12/3/1990,11/11/1997,2535,12/25/1983,0,0.287968442,NA,0,0.287968442,NA,0,0.287968442,NA,0,0.287968442,NA,0,0.287968442,NA,0,0.287968442,NA,0,0,0,0,12/3/1990,12/3/1990,0,325,508210,13,12510.31,3503,611,5.783825182,13.13865003,2.564949357,9.434308383,8.161375023,6.415096959
Ireland,IRE,1997,1,FF,,3,FG,4,55.6,39.2,5.2,0,1,Mary McAleese,Mary Banotti,0,0,0,0,FF,FG,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,10/30/1997,30,11,1997,17,6,2002,11,11,1997,11,11,2004,3,12,1984,11,11,1997,1951,0,0,NA,5,2,1939,Wiki,0,0,0,0,"nurse, politician",-12,11/11/1997,11/11/2004,2557,11/11/1990,0,0,0.077232332,0,0,0.077232332,0,0,0.077232332,0,0,0.077232332,0,0,0.077232332,0,0,0.077232332,0,0,0,0,12/3/1984,11/11/1997,4726,337,767000,17,15608.77,3661,611,5.82008293,13.55024208,2.833213344,9.655588215,8.205491613,6.415096959
Israel,ISR,1996,1,Likud,,4,Labor,2,50.5,49.5,0,1,1,Binyamin Netanyahu,Shimon Peres,0,1,0,1,Labor,Likud,34,32,54,None,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,5/29/1996,29,6,1996,17,6,1999,18,6,1996,6,7,1999,13,7,1992,4,11,1995,1949,1,1,NA,8,2,1923,Wiki,NA,,0,0,"minister of defense, politician ",-26,6/18/1996,7/6/1999,1113,6/1/1993,0.327942498,0,0.301902399,0,0,0.301902399,0.327942498,0,0.301902399,0,0,0.301902399,0,0,0.301902399,0,0,0.301902399,0,0,0,0,7/13/1992,11/4/1995,1209,265,11202000,185,36827.39,5689,2528,5.579729826,16.23160289,5.220355825,10.51399714,8.646289765,7.835183755
Israel,ISR,1999,1,One,,2,Likud,4,56.08,43.92,0,1,1,Ehud Barak,Benjamin Netanyahu,0,1,0,1,One,Likud,26,19,75,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,5/17/1999,17,6,1999,6,3,2001,6,7,1999,7,3,2001,18,6,1996,6,7,1999,1942,1,1,NA,10,21,1949,Wiki,1,1,0,0,"writer, management consultant, marketing executive, politician ",7,7/6/1999,3/7/2001,610,11/3/1997,0,0.598360656,0.327942498,0,0,0,0,0.598360656,0.327942498,0,0,0,0,0,0,0,0,0,0,0,0,0,6/18/1996,7/6/1999,1113,280,8846000,173,46841.92,6101,2679,5.634789603,15.99547594,5.153291594,10.75453381,8.716207971,7.89319887
Lithuania,LIT,1998,1,Ind,,2,Ind,2,49.96,49.22,0.82,1,1,Valdas Adamkus,Arturas Paulauskas,0,1,0,0,Homeland,ChristDem,NA,NA,NA,Homeland,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1/4/1998,4,2,1998,8,11,2000,26,2,1998,26,2,2003,25,2,1995,25,2,1998,1926,0,0,NA,8,23,1953,Wiki,0,0,1,0,"lawyer, politician ",27,2/26/1998,2/26/2003,1826,2/26/1993,0.199890471,0,0,0,0,0,0.199890471,0,0,0,0,0,0.199890471,0,0,0,0,0,1,0,1,0,2/25/1995,2/25/1998,1096,1,139000,12,18043.56,3694,1479,0,11.84222921,2.48490665,9.800544113,8.214465161,7.299121463
Lithuania,LIT,2003,1,LibDem,,4,Ind,5,54.71,45.29,0,1,1,Rolandas Paksas,Valdas Adamkus,0,1,0,1,Lib,New,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1/5/2003,5,2,2003,27,7,2004,26,2,2003,6,4,2004,26,2,1998,26,2,2003,1956,0,0,NA,11,3,1926,Wiki,1,0,0,0,"Civil engineer, civil servant",-30,2/26/2003,4/6/2004,405,1/17/2002,0,0,0.199890471,0,0,0,0,0,0.199890471,0,0,0,0,0,0.199890471,0,0,0.199890471,0,0,0,0,2/26/1998,2/26/2003,1826,-9,337000,13,20552.41,3454,1354,NA,12.72783821,2.564949357,9.930733488,8.147288259,7.210818453
Lithuania,LIT,2004,1,Ind,,NA,PeasNewDem,3,52.6,47.4,0,1,1,Valdas Adamkus,Kazimiera Danute Prunskiene,0,0,0,0,Lib,New,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,6/27/2004,27,7,2004,24,11,2004,12,7,2004,12,7,2009,26,2,2003,6,4,2004,1926,0,0,NA,2,26,1943,Wiki,0,0,0,0,"lecturer, politician ",17,7/12/2004,7/12/2009,1826,7/13/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/26/2003,4/6/2004,405,-9,310000,13,22636.89,3436,1345,NA,12.64432758,2.564949357,10.02733616,8.142063283,7.204149292
Macedonia,MAC,1999,1,VMRO-DPMNE,,4,SDSM,2,53.2,46.8,0,1,1,Teto Petkovski,Boris Trajkovski,0,0,0,1,VMRO-DPMNE,SDSM,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,11/14/1999,14,12,1999,15,11,2002,15,12,1999,25,2,2004,17,11,1995,19,11,1999,1945,0,0,NA,6,25,1956,Wiki,0,0,1,0,"lawyer, methodist lay minister, ",11,12/15/1999,2/25/2004,1533,10/4/1995,0.238095238,0.476190476,0.49897471,0.238095238,0,0,0.238095238,0.714285714,0.748462064,0.238095238,0.238095238,0.249487355,0,0.476190476,0.49897471,0,0,0.49897471,0,0,0,0,11/17/1995,11/19/1999,1463,45,67000,16,5508.274,2011,453,3.80666249,11.1124479,2.772588722,8.614006604,7.60638739,6.115892125
Madagascar,MAG,1996,1,AREMA,Based on nationalism of party more than econ; Note that Zafy should be a 2 (center-left).,4,UNDD,2,50.71,49.29,0,1,1,Didier Ratsiraka,Albert Zafy,0,1,0,1,AFC,MFM,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,12/29/1996,29,1,1997,17,6,1998,9,2,1997,6,5,2002,27,3,1993,5,9,1996,1936,1,0,NA,5,1,1927,Wiki,0,0,0,0,"professor of medicine, doctor, minister of public health and social affairs",-9,2/9/1997,5/6/2002,1912,11/16/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/27/1993,9/5/1996,1258,0,38000,21,3656.042,15353,867,NA,10.54534144,3.044522438,8.20413642,9.639066174,6.765038977
Madagascar,MAG,2001,1,TIM,,3,AREMA,1,51.46,35.9,12.64,1,1,Marc Ravalomanana,Didier Ratsiraka,0,1,0,1,AREMA,LibDem,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,12/16/2001,16,1,2002,15,1,2002,6,5,2002,17,3,2009,9,2,1997,6,5,2002,1949,0,0,NA,11,4,1936,Wiki,1,0,0,0,"naval officer, statesman",-13,5/6/2002,3/17/2009,2507,6/25/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/9/1997,5/6/2002,1912,0,-9,-9,3862.016,15529,1109,NA,NA,NA,8.258944606,9.650464523,7.011213987
Malawi,MAW,1994,1,UDF,,2,Con,4,47.15,33.44,19.41,1,1,Bakili Muluzi,Hastings Banda,0,1,0,1,UDF,Con,85,56,36,None,0,1,NA,NA,NA,NA,NA,NA,0,0,0,5/17/1994,17,6,1994,15,7,1999,21,5,1994,15,7,1999,1,1,1990,21,5,1994,1943,0,0,NA,NA ,NA ,1898,Wiki,NA,NA,0,0,physician; politician; translator; minister of state ,-45,5/21/1994,7/15/1999,1881,3/27/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1990,5/21/1994,1601,0,21000,10,1973.269,9461,892,NA,9.952277717,2.302585093,7.587446837,9.154933365,6.793466133
Malawi,MAW,1999,1,UDF,,2,ConAll,4,52.38,45.17,2.45,1,1,Bakili Muluzi,Gwanda Chakuamba,0,0,1,0,UDF,Con,93,66,33,None,0,1,NA,NA,NA,NA,NA,NA,0,0,0,6/15/1999,15,7,1999,20,6,2004,15,7,1999,24,5,2004,21,5,1994,15,7,1999,1943,0,0,NA,4,4,1934,Wiki,0,0,0,0,politician ,-9,7/15/1999,5/24/2004,1775,9/4/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/21/1994,7/15/1999,1881,0,27000,5,1979.172,10640,1125,NA,10.20359214,1.609437912,7.590433854,9.272375763,7.025538315
Malawi,MAW,2004,1,UDF,,2,Con,4,35.9,27.1,37,1,1,Bingu wa Mutharika,John Tembo,0,0,1,0,Con,UDF,57,49,81,None,0,1,NA,NA,NA,NA,NA,NA,0,0,0,5/20/2004,20,6,2004,19,6,2009,24,5,2004,19,6,2009,15,7,1999,24,5,2004,1934,0,0,NA,9,14,1932,Wiki,0,0,0,0,"teacher, politician ",-2,5/24/2004,6/19/2009,1852,4/29/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/15/1999,5/24/2004,1775,0,13000,5,2123.031,11938,1334,NA,9.472704636,1.609437912,7.660600064,9.387481869,7.195937226
Mexico,MEX,1988,0,PRI,,3,National Democratic Front,3,50.7,31.1,18.2,1,1,Carlos Salinas de Gortari,Cuauhtemoc Cardenas,0,0,1,0,Institutional Revolutionary Party,National Democratic Front,260,105,135,Institutional Revolutionary Party,1,1,Institutional Revolutionary Party,National Democratic Front,60,4,0,Institutional Revolutionary Party,1,1,1,,6,8,1988,18,9,1991,1,12,1988,1,12,1994,10,10,1000,1,12,1988,1948,0,0,NA,5,1,1934,Wiki,0,0,0,0,"engineer, politician ",-14,12/1/1988,12/1/1994,2191,12/2/1982,0,0,0.009101942,0,0,0.008090615,0,0,0.024271845,0,0,0.01921521,0,0,0.002022654,0,0,0.001011327,0,0,0,0,1000-10-10,12/1/1988,360912,7311,646450,154,203114.1,80109,30899,8.897135342,13.37925113,5.036952602,12.22152317,11.29114349,10.3384791
Mexico,MEX,2000,1,PAN,,5,PRI,3,43.4,36.9,21.37,1,1,Vicente Fox Quesada,Francisco Labastida Ochoa,0,0,0,1,PAN,PRI,224,207,69,None,1,1,PAN,PRI,60,51,17,None,1,1,0,,2,8,2000,6,8,2003,1,12,2000,1,12,2006,1,12,1994,1,12,2000,1942,0,0,NA,8,14,1942,Wiki,0,0,0,0,"economist, ",0,12/1/2000,12/1/2006,2191,12/2/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/1/1994,12/1/2000,2192,15631,5229000,193,228599.9,98881,38767,9.657011401,15.46973061,5.262690189,12.33972859,11.50167239,10.56532465
Mexico,MEX,2006,1,PAN,,5,PRD,1,35.89,35.31,28.8,1,1,Felipe Calderon,Andres Manuel Lopez Obrador,0,0,1,0,PAN,PRD,206,127,167,None,1,1,PAN,PRD,52,31,45,None,1,1,0,,2,8,2006,5,8,2009,1,12,2006,31,12,2010,1,12,2000,1,12,2006,1962,0,0,NA,11,13,1953,Wiki,0,0,0,0,"political scientist, politician ",-9,12/1/2006,12/31/2010,1491,11/1/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/1/2000,12/1/2006,2191,16447,3229000,193,291750.8,104874,42435,9.707898369,14.98768305,5.262690189,12.58365529,11.56051491,10.65572877
Moldova,MLD,1996,1,Ind,,NA,Rebirth,1,54,46,0,1,1,Petru Lucinschi,Mircea Snegur,0,1,0,0,DemAg,Soc,NA,NA,NA,DemAg,1,1,NA,NA,NA,NA,NA,NA,0,0,0,12/1/1996,1,1,1997,22,4,1998,15,1,1997,7,4,2001,3,9,1990,15,1,1997,1940,1,0,NA,1,17,1940,Wiki,0,0,0,0,"Agronomist, politician, Chariman of Supreme Soviet ",0,1/15/1997,4/7/2001,1543,10/25/1992,0,0,0,0,0,0,0,0,0.156921754,0,0,0.156921754,0,0.236552171,0.156921754,0,0,0,0,0,0,0,9/3/1990,1/15/1997,2326,646,48000,12,7364.682,4327,878,6.470799504,10.77895629,2.48490665,8.904451151,8.37262974,6.777646594
Mongolia,MON,1993,1,SocDem,,3,Rev,1,59.9,40.1,0,1,1,Punsalmaagiin Ochirbat,Lodongiyn Tudev,1,0,0,1,Rev,Alliance,NA,NA,NA,Rev,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,6/6/1993,6,7,1993,30,7,1996,7,6,1993,20,6,1997,21,3,1990,7,6,1993,1942,0,0,NA,2,8,1935,Marquis Who's Who Database,NA,NA,0,1,"linguist, editor-in-chief, author, politician ",-7,6/7/1993,6/20/1997,1474,5/25/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/21/1990,6/7/1993,1174,0,32300,18,3491.083,2366,622,NA,10.38282251,2.890371758,8.157967282,7.768956045,6.432940093
Mongolia,MON,2009,1,Dem,,4,Rev,1,51.93,48.07,0,1,1,Tsakhiagiin Elbegdorj,Nambaryn Enkhbayar,0,1,0,1,Rev,Alliance,NA,NA,NA,Rev,1,1,NA,NA,NA,NA,NA,NA,0,0,1,5/24/2009,24,6,2009,31,12,2010,18,6,2009,31,12,2010,24,6,2005,18,6,2009,1963,1,0,NA,6,1,1958,Wiki,0,0,0,0,"PM, Speaker of House",-5,6/18/2009,12/31/2010,561,12/5/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/24/2005,6/18/2009,1455,35,43000,9,3883.881,2615,1013,3.555348061,10.66895539,2.197224577,8.26459019,7.869019376,6.920671504
Mozambique,MZM,1994,0,Mozambique Liberation Front,,NA,Mozambique National Resistance,NA,53.3,33.73,12.97,1,1,Joaquim Chissano,Afonso Dhlakama,1,0,1,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,,29,11,1994,5,12,1999,29,11,1994,5,12,1999,10,10,1000,29,11,1994,1939,0,0,NA,1,1,1953,Wiki,1,1,0,0,"leader of guerrilla movment, politician ",14,11/29/1994,12/5/1999,1832,11/23/1989,0,0,0.00402092,0,0,0.00301569,0,0,0.00402092,0,0,0.00301569,0,0,0.00301569,0,0,0.00301569,0,0,0,0,1000-10-10,11/29/1994,363101,0,106000,11,8475.092,16614,2271,NA,11.57119437,2.397895273,9.044886788,9.718000992,7.727975542
Mozambique,MZM,1998,0,Mozambique Liberation Front,,NA,Mozambique National Resistance,NA,52.29,47.71,0,1,1,Joaquim Chissano,Afonso Dhlakama,1,0,1,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,,5,12,1999,2,1,2005,5,12,1999,2,2,2005,10,10,1000,5,12,1999,1939,0,0,NA,1,1,1953,Wiki,1,1,0,0,"leader of guerrilla movment, politician ",14,12/5/1999,2/2/2005,1886,10/6/1994,0,0,0.004000734,0,0,0.003000551,0,0,0.004000734,0,0,0.003000551,0,0,0.003000551,0,0,0.003000551,0,0,0,0,1000-10-10,12/5/1999,364933,0,82000,14,9883.286,18880,2905,NA,11.31447453,2.63905733,9.198600327,9.84585844,7.974188669
Nicaragua,NIC,1928,0,Liberal Party,,NA,Conservative Party,5,57.37,42.63,0,1,1,Jose Maria Moncada Tapia,Martin Benard,0,0,0,1,Conservative Party,Liberal Party,24,19,0,Conservative Party,1,1,Liberal Party,Conservative Party,12,12,0,None,0,0,NA,,4,12,1928,2,12,1930,1,1,1929,1,1,1933,10,10,1000,1,1,1929,1871,1,1,NA,NA,NA,1869,World Biographical Information Systems,NA,NA,0,0,Businessman,-2,1/1/1929,1/1/1933,1461,1/1/1925,0.249828884,0,0.003229822,0.249828884,0,0.002153214,0.249828884,0,0.008612858,0.249828884,0,0.005383036,0,0,0.004306429,0,0,0.002153214,1,1,1,1,1000-10-10,1/1/1929,339028,0,78,3,0,674,0,NA,4.356708827,1.098612289,NA,6.513230111,NA
Nicaragua,NIC,1932,0,Liberal Party,,NA,Conservative Party,5,58.62,41.38,0,1,1,Juan Bautista Sacasa,Adolfo Dias,0,0,1,0,Liberal Party,Conservative Party,15,8,0,Liberal Party,1,1,Liberal Party,Conservative Party,29,14,0,Liberal Party,0,0,NA,,6,12,1932,7,11,1934,1,1,1933,9,6,1936,10,10,1000,1,1,1933,1874,0,0,NA,7,15,1875,Wiki,0,0,0,0,"business administrator, politician ",1,1/1/1933,6/9/1936,1255,7/26/1929,0,0,0.004287951,0,0,0.003215963,0,0,0.009647889,0,0,0.006431926,0,0,0.004287951,0,0,0.002143975,0,0,0,0,1000-10-10,1/1/1933,340489,0,96,2,0,693,0,NA,4.564348191,0.693147181,NA,6.541029999,NA
Nicaragua,NIC,1990,1,UNO,,3,FSLN,1,54.74,40.82,4.44,1,1,Violeta Barrios de Chamorro,Daniel Ortega Saavedra,0,1,0,1,UNO,FSLN,51,39,2,UNO,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,2/25/1990,25,3,1990,20,11,1996,25,4,1990,10,1,1997,10,1,1985,25,4,1990,1929,0,0,NA,11,11,1945,Wiki,0,0,0,0,"anti-regime activist, leader of junta ",16,4/25/1990,1/10/1997,2452,8/8/1983,0.446574225,0.744290375,0.75608493,0.446574225,0.744290375,0.75608493,0.744290375,0.89314845,0.945106163,0.744290375,0.89314845,0.945106163,0.5954323,0.744290375,0.75608493,0.446574225,0.744290375,0.75608493,0,0,1,1,1/10/1985,4/25/1990,1931,0,318000,28,2679.454,3871,865,NA,12.66980666,3.33220451,7.893368321,8.261268151,6.762729507
Nicaragua,NIC,1996,1,AL,,3,FSLN,1,50.99,37.83,11.18,1,1,Arnoldo Aleman,Daniel Ortega Saavedra,0,0,0,0,AL,FSLN,42,36,15,None,1,1,NA,NA,NA,NA,NA,NA,0,0,1,10/20/1996,20,11,1996,4,12,2001,10,1,1997,10,1,2002,25,4,1990,10,1,1997,1946,0,0,NA,11,11,1945,Wiki,0,0,0,0,"anti-regime activist, leader of junta ",-1,1/10/1997,1/10/2002,1826,1/11/1992,0.399780942,0.599671413,0.446574225,0,0.599671413,0.446574225,0.599671413,0.799561884,0.744290375,0.199890471,0.799561884,0.744290375,0.799561884,0.599671413,0.5954323,0,0.599671413,0.446574225,0,0,1,0,4/25/1990,1/10/1997,2452,0,37000,14,3024.577,4238,1057,NA,10.51867319,2.63905733,8.014526526,8.351846739,6.963189986
Nicaragua,NIC,2001,1,ConLib,,4,FSLN,1,56.3,42.3,1.3,1,1,Enrique Bolanos Geyer,Daniel Ortega Saavedra,0,0,1,0,ConLib,FSLN,49,39,4,ConLib,1,1,NA,NA,NA,NA,NA,NA,0,0,0,11/4/2001,4,12,2001,5,12,2006,10,1,2002,10,1,2007,10,1,1997,10,1,2002,1928,0,0,NA,11,11,1945,Wiki,0,0,0,0,"anti-regime activist, leader of junta ",17,1/10/2002,1/10/2007,1826,1/10/1997,0,0.399780942,0.399780942,0,0,0,0,0.599671413,0.599671413,0,0.199890471,0.199890471,0,0.799561884,0.799561884,0,0,0.199890471,0,0,0,0,1/10/1997,1/10/2002,1826,0,27000,16,3596.374,5174,1209,NA,10.20359214,2.772588722,8.187681395,8.551401363,7.097548851
Nicaragua,NIC,2006,1,FSLN,,2,ALN,4,37.99,28.3,33.71,1,1,Jose Daniel Ortega Saavedra,Eduardo Montealegre,0,0,0,0,FSLN,ALN,38,23,30,None,1,1,NA,NA,NA,NA,NA,NA,0,0,1,11/5/2006,5,12,2006,31,12,2010,10,1,2007,31,12,2010,10,1,2002,10,1,2007,1945,0,0,NA,5,9,1955,Wiki,0,0,0,0,"businessman, politician",10,1/10/2007,12/31/2010,1451,1/20/2003,0,0,0,0,0,0,0.251550655,0,0,0,0,0,0.251550655,0,0,0,0,0,0,0,0,0,1/10/2002,1/10/2007,1826,0,35000,14,4189.669,5523,1320,NA,10.46310334,2.63905733,8.340377012,8.61667647,7.185387016
Panama,PAN,1932,0,Liberal Doctrinaire Party,,NA,Liberal Renel Party-Chiarista Liberal Party,5,57.45,42.55,0,1,1,Harmodio Arias Madrid,Francisco Arias Paredes,0,0,0,0,Liberal Doctrinaire Party,Liberal Renel Party-Chiarista Liberal Party,14,11,7,None,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,5,7,1932,7,7,1936,5,6,1932,1,10,1936,10,10,1000,5,6,1932,1886,1,1,NA,12,14,1886,http://portal.critica.com.pa/archivo/historia/persona4-4.html,0,0,0,0,politician ,0,6/5/1932,10/1/1936,1579,2/8/1928,0,0,0,0,0,0,0,0,0.001072649,0,0,0.001072649,0,0,0.001072649,0,0,0,0,0,0,0,1000-10-10,6/5/1932,340279,0,43,0,0,501,0,NA,3.761200116,NA,NA,6.216606101,NA
Panama,PAN,1936,0,National Coalition,,NA,Popular Front,3,46.91,44.93,8.16,1,1,Juan Demostenes Arosemena Barreati,Domingo Diaz Arosemena,0,0,0,1,National Coalition,Popular Front,18,13,1,National Coalition,1,1,NA,NA,NA,NA,NA,NA,0,0,1,,7,7,1936,11,6,1940,1,10,1936,16,12,1939,10,10,1000,1,10,1936,1879,0,0,NA,6,25,1875,Wiki,0,0,0,0,"economist, politician",-4,10/1/1936,12/16/1939,1171,7/18/1933,0,0,0,0,0,0,0,0,0.001067695,0,0,0.001067695,0,0,0.001067695,0,0,0,0,0,1,0,1000-10-10,10/1/1936,341858,0,42,0,0,561,0,NA,3.737669618,NA,NA,6.329720906,NA
Panama,PAN,1948,0,Liberal Union,,NA,Authentic Revolutionary Party,4,38.54,36.25,25.21,1,1,Domingo Diaz Arosemena,Arnulfo Arias Madrid,0,0,1,0,Liberal Union,Authentic Revolutionary Party,17,12,13,None,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,27,6,1948,11,6,1952,7,8,1948,28,7,1949,10,10,1000,7,8,1948,1873,0,0,NA,8,15,1901,Wiki,0,0,0,0,"doctor, writer, politician",28,8/7/1948,7/28/1949,355,8/18/1947,0,0,0.001054347,0,0,0.001054347,0,0,0.002108693,0,0,0.002108693,0,0,0.001054347,0,0,0,0,0,0,0,1000-10-10,8/7/1948,346186,0,-9,0,9,767,0,NA,NA,NA,2.197224577,6.642486801,NA
Panama,PAN,1960,0,National Opposition Union,,NA,National Patriotic Coalition,5,41.43,35.61,22.96,1,1,Roberto Francisco Chiari Remon,Ricardo Manuel Arias Espinosa,0,0,0,1,National Opposition Union,National Patriotic Coalition,28,18,7,National Opposition Union,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,20,6,1960,10,6,1964,1,10,1960,1,10,1964,10,10,1000,1,10,1960,1905,0,0,NA,4,5,1912,Wiki,0,0,0,0,"politician, vice president ",7,10/1/1960,10/1/1964,1461,10/1/1956,0,0,0.001041001,0,0,0.001041001,0,0,0.002082002,0,0,0.002082002,0,0,0.001041001,0,0,0,0,0,0,0,1000-10-10,10/1/1960,350624,0,500,0,28,1126,269,NA,6.214608098,NA,3.33220451,7.026426809,5.59471138
Panama,PAN,1964,0,National Opposition Union,,NA,Panamenista Party,4,41.33,37.82,20.85,1,1,Marco Aurelio Robles,Arnulfo Arias Madrid,0,0,1,0,National Opposition Union,Panamenista Party,18,12,12,None,1,1,NA,NA,NA,NA,NA,NA,0,0,1,,10,6,1964,12,6,1968,1,10,1964,1,10,1968,10,10,1000,1,10,1964,1905,0,0,NA,8,15,1901,Wiki,0,0,0,0,"doctor, writer, politician",-4,10/1/1964,10/1/1968,1461,10/1/1960,0,0,0.001036681,0,0,0.001036681,0,0,0.002073363,0,0,0.002073363,0,0,0.001036681,0,0,0,0,0,0,0,1000-10-10,10/1/1964,352085,0,600,3,52,1265,319,NA,6.396929655,1.098612289,3.951243719,7.142827401,5.765191103
Panama,PAN,1968,0,National Union,,NA,Peoples Alliance,3,54.7,41.75,3.55,1,1,Arnulfo Arias,David Samudio Avila,0,0,0,0,National Unity,Peoples Alliance,NA,NA,NA,National Unity,1,1,NA,NA,NA,NA,NA,NA,0,0,0,,12,6,1968,10,11,1972,1,10,1968,11,10,1968,10,10,1000,1,10,1968,1901,1,1,NA,NA,NA ,1910,World Biographical Information Systems,NA,NA,0,0,"architect, civil engineer, politician ",9,10/1/1968,10/11/1968,10,9/21/1968,0,0,0.001032397,0,0,0.001032397,0,0,0.002064795,0,0,0.002064795,0,0,0.001032397,0,0,0,0,0,0,0,1000-10-10,10/1/1968,353546,0,900,5,4191,1421,345,NA,6.802394763,1.609437912,8.340694648,7.259116128,5.843544417
